Time,pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9,pt10,pt11
436.0,0.04842540264229534,-6.868418711803542e-06,0.0,0.04939457052225674,-6.956079354101844e-06,0.0,0.15497988785193137,0.06830360360621854,0.0,0.1574384373416296,0.06876928808979571,0.0
437.0,0.05174300905415267,-1.0571004373641465e-05,0.0,0.050938667823512744,-1.0423572272610173e-05,0.0,0.16529696031081192,0.07257673052161288,0.0,0.1623952116744692,0.07096460190554087,0.0
438.0,0.054802485961876,-8.247977571520472e-06,0.0,0.0552675630817131,-8.263309375210338e-06,0.0,0.1752819847050065,0.07717203113450982,0.0,0.1761517365319375,0.07695832122178171,0.0
439.0,0.054545003390902624,-8.619009244582184e-06,0.0,0.05483923733219288,-8.616558301795466e-06,0.0,0.1746828290523554,0.07713366577061272,0.0,0.1750934428617098,0.07679765226248506,0.0
440.0,0.0563460245673048,-8.540203104538206e-06,0.0,0.05641945651521722,-8.515311007013034e-06,0.0,0.1801155407619525,0.07921536425586104,0.0,0.17993587553188134,0.07873406069445774,0.0
441.0,0.05323504826453843,-7.724931391421502e-06,0.0,0.053611403888441746,-7.73385248825262e-06,0.0,0.17038680551398339,0.0751400231111211,0.0,0.17105325666795593,0.07490945522526625,0.0
442.0,0.056956041410032854,-8.77998981676997e-06,0.0,0.057831410919029026,-8.856770433681207e-06,0.0,0.18194256323160146,0.079901994455636,0.0,0.1841343317018009,0.0802842758990731,0.0
443.0,0.05658698871040588,-8.882888155943688e-06,0.0,0.057589888270156826,-8.984565286680998e-06,0.0,0.18119897137402205,0.079993010583172,0.0,0.183864603181855,0.08065498982360328,0.0
444.0,0.054676358993232914,-7.964928807822588e-06,0.0,0.05485564182787012,-7.94687850491447e-06,0.0,0.17491062322660064,0.0770543462572195,0.0,0.17496785533508707,0.07657965997235444,0.0
445.0,0.055366859387341885,-8.18615545199584e-06,0.0,0.055254845864496485,-8.137585985909768e-06,0.0,0.17687169198749966,0.07767922788628003,0.0,0.17614174751177528,0.07699598092141909,0.0
447.0,0.05567619428709961,-8.788468619910229e-06,0.0,0.05559480588418444,-8.760559964252443e-06,0.0,0.1777398767302238,0.07791671566620237,0.0,0.17729211580367824,0.07754242763958892,0.0
448.0,0.057233879540874236,-8.272998894717187e-06,0.0,0.05729475988885075,-8.233500042578673e-06,0.0,0.18286644961223966,0.08036798729361351,0.0,0.1824998565284617,0.07966032839660063,0.0
449.0,0.053224354327912136,-8.054337057680494e-06,0.0,0.053645128644261304,-8.086116883444186e-06,0.0,0.17003230212574008,0.07466753913454482,0.0,0.17102797282250243,0.07476767653503093,0.0
450.0,0.055695415867825664,-8.101775254108188e-06,0.0,0.055838375426324145,-8.083266288359465e-06,0.0,0.1779210191524225,0.07814760277673728,0.0,0.17791959909980717,0.07770182157344013,0.0
452.0,0.05479573558529911,-8.084584127232097e-06,0.0,0.054638910656152284,-8.031890002030305e-06,0.0,0.17498218345810382,0.07678627686704542,0.0,0.17413851510847053,0.07608060017114358,0.0
452.5,0.05412567874675837,-7.881486090957943e-06,0.0,0.053448007240818204,-7.75337896571575e-06,0.0,0.17281602208951286,0.07581442699925697,0.0,0.1703226192758983,0.07439481929941089,0.0
452.75,-0.01873882926016893,-3.911765799171561e-05,0.0,-0.019035934585326954,-3.903771167965657e-05,0.0,-0.05964815554949879,-0.02611501106085128,0.0,-0.061022210030317395,-0.027127321461867224,0.0
453.0,-0.06805681568620527,-3.2576217776380555e-05,0.0,-0.06811227242549665,-3.253458063049386e-05,0.0,-0.21746878753318524,-0.09517534616637596,0.0,-0.21804380355579836,-0.0958020236785526,0.0
453.25,-0.09676129139132665,-2.7880379258859392e-05,0.0,-0.09661490008714292,-2.7874521356764348e-05,0.0,-0.30992239733469423,-0.1354706563335924,0.0,-0.30978275250623827,-0.1357136169763103,0.0
453.5,-0.11087245275919547,-2.4935857381233404e-05,0.0,-0.110576482746275,-2.495928907363082e-05,0.0,-0.35614846696668223,-0.1554198831638301,0.0,-0.35544156411383976,-0.155333158284369,0.0
453.75,-0.07953704526482668,1.0504888448434322e-05,0.0,-0.07918039592288258,1.0464518730274279e-05,0.0,-0.2565327955165084,-0.11166370933569855,0.0,-0.2555270750493182,-0.1113601950716788,0.0
454.0,-0.07296525689785109,8.853009752671986e-06,0.0,-0.07253044672555428,8.797402091225676e-06,0.0,-0.2352834951136867,-0.10242504918965631,0.0,-0.23397471676191126,-0.10194998441338238,0.0
455.0,-0.053737850427380295,6.5767204249011605e-06,0.0,-0.05328560178523899,6.5103856185207e-06,0.0,-0.17300724882512394,-0.07540387265814916,0.0,-0.1715431521075762,-0.07477012473467178,0.0
460.0,-0.02075840596328955,2.629859246480887e-06,0.0,-0.02059377329817416,2.605599269001939e-06,0.0,-0.06659790598406277,-0.02908403557860227,0.0,-0.06606621691477871,-0.028851395457617304,0.0
470.0,-0.006131504836436926,7.85923302465884e-07,0.0,-0.006078415607025986,7.801654681683448e-07,0.0,-0.019615929277198216,-0.008567159129797223,0.0,-0.019469458556668477,-0.008525973065721141,0.0
480.0,-0.002300776218786893,2.9021058299689785e-07,0.0,-0.002267152582334074,2.8726573089325816e-07,0.0,-0.007347505078442617,-0.0032041801774521017,0.0,-0.007263021252688333,-0.0031895924836110446,0.0
500.0,-0.00032380240313239724,3.4016926131861195e-08,0.0,-0.0003049472719675097,3.2643071777503384e-08,0.0,-0.001027310909079185,-0.00044221850410322967,0.0,-0.000983167317346784,-0.00043858404793295014,0.0
550.0,0.00017223214782693293,-2.688640610626009e-08,0.0,0.0001774900304905905,-2.7051029367879215e-08,0.0,0.000553716306017044,0.00024572576208115954,0.0,0.000563496605588475,0.00024316134669522956,0.0
600.0,0.0001324843382280005,-1.9446799513736263e-08,0.0,0.0001326769628940156,-1.920950227145731e-08,0.0,0.0004248260620513358,0.0001875065379488559,0.0,0.0004223676484720787,0.00018342798439281057,0.0
650.0,7.111846756440749e-05,-1.0320289465533737e-08,0.0,6.976131235124023e-05,-1.0001490004009689e-08,0.0,0.00022795944814810716,0.00010052583670232918,0.0,0.0002222353394387645,9.666311453662456e-05,0.0
700.0,3.608323661840111e-05,-5.226617024385686e-09,0.0,3.4582222621775285e-05,-4.9491303555835506e-09,0.0,0.00011566342567675889,5.1007949702459525e-05,0.0,0.00011020166540696958,4.796566832340214e-05,0.0
713.0,2.8819606138390615e-05,-4.17537032455392e-09,0.0,2.7343637758932174e-05,-3.9135845477788185e-09,0.0,9.238565372815327e-05,4.074707617905421e-05,0.0,8.714308075537374e-05,3.7936842049894544e-05,0.0
750.0,1.7515423849894514e-05,-2.543816092358223e-09,0.0,1.6311441361684003e-05,-2.3394098596686394e-09,0.0,5.615887726088349e-05,2.47793819103059e-05,0.0,5.1988089386793124e-05,2.2636650824727605e-05,0.0
800.0,1.04581597141407e-05,-1.5255206641083898e-09,0.0,9.636402635588924e-06,-1.387655541331261e-09,0.0,3.3539257822713827e-05,1.4806392379125998e-05,0.0,3.071162242472411e-05,1.337092900113718e-05,0.0
850.0,7.148476486254188e-06,-1.04731484302719e-09,0.0,6.631639996938904e-06,-9.589786530530816e-10,0.0,2.292856392664193e-05,1.0125603054745438e-05,0.0,2.1131287882487954e-05,9.196115034689124e-06,0.0
