Time,pt0_sigxx,pt0_sigyy,pt0_sigzz,pt0_sigxy,pt0_sigyz,pt0_sigxz,pt1_sigxx,pt1_sigyy,pt1_sigzz,pt1_sigxy,pt1_sigyz,pt1_sigxz,pt2_sigxx,pt2_sigyy,pt2_sigzz,pt2_sigxy,pt2_sigyz,pt2_sigxz,pt3_sigxx,pt3_sigyy,pt3_sigzz,pt3_sigxy,pt3_sigyz,pt3_sigxz,pt4_sigxx,pt4_sigyy,pt4_sigzz,pt4_sigxy,pt4_sigyz,pt4_sigxz,pt5_sigxx,pt5_sigyy,pt5_sigzz,pt5_sigxy,pt5_sigyz,pt5_sigxz,pt6_sigxx,pt6_sigyy,pt6_sigzz,pt6_sigxy,pt6_sigyz,pt6_sigxz,pt7_sigxx,pt7_sigyy,pt7_sigzz,pt7_sigxy,pt7_sigyz,pt7_sigxz,pt8_sigxx,pt8_sigyy,pt8_sigzz,pt8_sigxy,pt8_sigyz,pt8_sigxz,pt9_sigxx,pt9_sigyy,pt9_sigzz,pt9_sigxy,pt9_sigyz,pt9_sigxz,pt10_sigxx,pt10_sigyy,pt10_sigzz,pt10_sigxy,pt10_sigyz,pt10_sigxz
350.0,-1952868.2856770994,-6935135.84041856,-4356473.172339299,-2374575.845546271,-154.51676147820058,-391.4132665908187,-6138612.906397538,-7125708.201077841,-3379008.27272413,44372.79979590679,-67.07366640082013,83.88524584532897,-6138540.371937124,-7125332.317473377,-3379085.056197023,43556.77922486072,-9.644941719957455,16.81026562377997,-2597288.8543668888,-6863171.3741827,-4069905.4217608976,-1945772.2699977085,-5.27058983339191,19.03320349023122,-6227837.494208826,-7118772.274145956,-3394826.617424103,61440.73155159687,-2.8536113761900337,-9.036045707632045,-6219855.1696516825,-7119422.542139084,-3391079.7355044913,63144.52258705399,42.32840802334844,8.97469130801404,-6083021.310271475,-7055447.335693941,-3345594.7605093033,9962.658119848975,19.8715468255429,-44.05448114855301,-6076534.855487981,-7062325.515552197,-3345664.4949294133,15460.197778441998,-23.498028557959486,107.32725682734234,-2618622.7922980664,-6860552.531846891,-4060416.034088584,-1931879.0551933274,161.46791848998578,-335.46417871531537,-3838350.792807623,-6930182.12940009,-3807943.0395514737,-1246508.9062479034,1355.9515782033072,-2951.8228827783523,-3963143.6904026153,-6937105.537388852,-3782177.33988773,-1176461.4833853291,-1341.4487843256986,2856.8334866256487
360.0,-1952645.090178103,-6935173.738205931,-4356565.2580921715,-2374729.3458644557,-154.36242602881453,-391.00946585653935,-6138535.9491195055,-7125629.827420919,-3378965.054616577,44329.84414641902,-66.99316194332573,83.78090032230287,-6138464.444059615,-7125254.612662893,-3379042.0965407165,43514.91805948035,-9.632241938187684,16.788768628457472,-2596195.9940917795,-6863308.873944305,-4070382.7965940814,-1946504.7548694566,-5.2492347422790955,18.97279538392848,-6227654.629107613,-7118702.234325123,-3394765.4695542296,61378.17197584058,-2.8551555949484593,-9.019535225498094,-6219682.097004987,-7119351.798437581,-3391023.307684452,63079.69950577128,42.27856366628531,8.966897508345626,-6083018.472174604,-7055462.356584092,-3345597.2654291294,9964.697093597943,19.833930066458983,-43.978096966937066,-6076543.601692094,-7062328.828666592,-3345667.0697470405,15452.009563934807,-23.459936044916333,107.10463494387409,-2617456.6682460764,-6860698.776083606,-4060925.858737141,-1932660.593385476,161.25548175931303,-335.02801887816287,-3837589.9147088495,-6930281.875772621,-3808278.890130493,-1247021.2163679223,1353.1780539447818,-2945.8446432052865,-3962446.1239398164,-6937197.82039995,-3782485.682032817,-1176931.6767864767,-1338.6758188876765,2850.916830156266
375.0,-1952562.2214324048,-6935187.809572693,-4356599.447788918,-2374786.3385487054,-154.30460278677924,-390.86020456486744,-6138507.38733227,-7125600.72734141,-3378949.015894292,44313.90126945411,-66.96326635605834,83.74214505228983,-6138436.263749898,-7125225.76030475,-3379026.1531095947,43499.38103666843,-9.62752689842759,16.780785893172816,-2595790.3234732957,-6863359.91274557,-4070559.9993255115,-1946776.6546445747,-5.24131480644122,18.95041212592091,-6227586.740405651,-7118676.228278314,-3394742.772372031,61354.94803516749,-2.855725275777968,-9.013405485567365,-6219617.843843555,-7119325.531176463,-3391002.362567774,63055.63610080819,42.26005427264025,8.96400194927261,-6083017.428090356,-7055467.928364889,-3345598.1995633696,9965.458078664917,19.819969442962577,-43.949752382977344,-6076546.854759408,-7062330.057289238,-3345668.029652179,15448.976902488317,-23.445804900594396,107.02204337004146,-2617023.8475726536,-6860753.055556387,-4061115.086776075,-1932950.6705903173,161.17682438618556,-334.8665346142147,-3837306.889776207,-6930318.974646685,-3808403.8191573173,-1247211.7798976982,1352.1498160069814,-2943.628258237517,-3962187.8052773625,-6937231.998390082,-3782599.8730401737,-1177105.7987177642,-1337.6477709732771,2848.723330016324
380.0,-1952554.593875595,-6935189.104803425,-4356602.594716534,-2374791.5843951004,-154.29923514802715,-390.84653047399934,-6138504.758815064,-7125598.048922261,-3378947.539953964,44312.4340375999,-66.96051431168038,83.73857673595671,-6138433.670279486,-7125223.104627449,-3379024.6858763946,43497.95111545038,-9.627092892997847,16.78005101350186,-2595752.987249047,-6863364.610093832,-4070576.3083530557,-1946801.679208969,-5.24058561314213,18.948353198619287,-6227580.491910202,-7118673.834603868,-3394740.683514943,61352.810479975284,-2.855777588486768,-9.012841094216409,-6219611.929938018,-7119323.113481539,-3391000.4349444346,63053.42135952486,42.258350455796695,8.963735397946603,-6083017.332253738,-7055468.441061165,-3345598.285673957,9965.528216916931,19.818684135531868,-43.947143254443745,-6076547.154318021,-7062330.170347272,-3345668.118124342,15448.697975478211,-23.444504489298232,107.01444169462637,-2616984.013894303,-6860758.051026767,-4061132.5019693687,-1932977.367192223,161.16960387201533,-334.8517122753895,-3837280.78695485,-6930322.395861708,-3808415.341030329,-1247229.3550475365,1352.055223001601,-2943.4243606932337,-3962164.084119554,-6937235.137314688,-3782610.359476259,-1177121.788379707,-1337.5531929235513,2848.521535852719
390.0,-1952548.00301538,-6935190.224015168,-4356605.313919391,-2374796.1172599406,-154.2945763509228,-390.83474529471493,-6138502.487663878,-7125595.73459327,-3378946.264717756,44311.16627780226,-66.95813617790975,83.73549289467896,-6138431.429381177,-7125220.809921423,-3379023.418133989,43496.71557421025,-9.62671787440295,16.77941595664356,-2595720.7263973416,-6863368.66888447,-4070590.400389381,-1946823.302029628,-5.239955285131356,18.94657433439166,-6227575.092745239,-7118671.766295746,-3394738.878656366,61350.96344648304,-2.855822766143447,-9.012353318297079,-6219606.819866864,-7119321.024429686,-3390998.769390947,63051.50766773402,42.25687816566338,8.963505090900943,-6083017.24948218,-7055468.884049297,-3345598.3601081185,9965.588829387323,19.817573249146058,-43.94488843245107,-6076547.413171399,-7062330.268041024,-3345668.194595057,15448.456991799858,-23.443380834092043,107.00787258130742,-2616949.595267971,-6860762.367403646,-4061147.5497160954,-1933000.4346144218,161.16337365922783,-334.8389235837759,-3837258.2071582847,-6930325.35517071,-3808425.307753035,-1247244.5580589224,1351.973497164885,-2943.248198917735,-3962143.6118131173,-6937237.84651388,-3782619.4098253795,-1177135.5881890361,-1337.4714787031946,2848.3471894966583
400.0,-1952545.969536098,-6935190.569335103,-4356606.15287064,-2374797.5157876047,-154.29313009340598,-390.83112235199314,-6138501.7869851785,-7125595.020578524,-3378945.8713080245,44310.77515433702,-66.95740239406732,83.73454121762552,-6138430.73802321,-7125220.1019488685,-3379023.0270234086,43496.33438210614,-9.626602162533448,16.779220001623553,-2595710.7732424634,-6863369.921101828,-4070594.7480835333,-1946829.9731350162,-5.239760690580822,18.946025559446507,-6227573.426965068,-7118671.128175686,-3394738.3218390406,61350.39357610216,-2.855836693548605,-9.012202776977968,-6219605.243271835,-7119320.379914872,-3390998.2555472134,63050.91724712952,42.25642390408882,8.963434047052855,-6083017.223953276,-7055469.020718169,-3345598.3830817584,9965.60752949037,19.817230377128258,-43.94419259172273,-6076547.493034104,-7062330.298184905,-3345668.2181953774,15448.382648811115,-23.44303414518944,107.00584546403351,-2616938.9764278,-6860763.699093012,-4061152.192249586,-1933007.5513781714,161.16145528696984,-334.8349860914258,-3837251.2299050745,-6930326.269543768,-3808428.387476512,-1247249.2558237861,1351.9482855643057,-2943.193854952111,-3962137.3060714826,-6937238.681061493,-3782622.1975071677,-1177139.8387525426,-1337.4462701104358,2848.293404678413
410.0,-1952545.3421960913,-6935190.675870954,-4356606.411690495,-2374797.9472419373,-154.29268136615764,-390.83000843887464,-6138501.570832067,-7125594.8003086075,-3378945.749949398,44310.65449522642,-66.9571760037584,83.73424755673489,-6138430.524741852,-7125219.883539542,-3379022.9063703855,43496.216784281714,-9.626566466400345,16.779159543182168,-2595707.7027110555,-6863370.307407337,-4070596.089340579,-1946832.031161986,-5.239700620485155,18.945856270397773,-6227572.913068956,-7118670.931316744,-3394738.1500675217,61350.217765940426,-2.8558409888333443,-9.012156318499288,-6219604.756887227,-7119320.181084668,-3390998.097031514,63050.735101665385,42.256283754460355,8.963412127639252,-6083017.216078702,-7055469.06288014,-3345598.3901712014,9965.61329783763,19.81712456120946,-43.94397787045413,-6076547.517671022,-7062330.30748539,-3345668.2254776917,15448.359714842203,-23.442927185934906,107.0052199774601,-2616935.7005365947,-6860764.10991668,-4061153.6244619736,-1933009.7468853977,161.16086456050496,-334.83377371155984,-3837249.074295865,-6930326.552018683,-3808429.338940292,-1247250.7071806067,1351.9405083968427,-2943.17709121623,-3962135.363743251,-6937238.938145871,-3782623.056198828,-1177141.148045099,-1337.4384937034297,2848.276813154252
415.0,-1952545.217771057,-6935190.6970014125,-4356606.463023957,-2374798.03281558,-154.29259197651123,-390.8297880881827,-6138501.527962307,-7125594.75662202,-3378945.7258810066,44310.63056469223,-66.95713109896275,83.73418930319883,-6138430.482441066,-7125219.840221424,-3379022.8824413577,43496.19346052696,-9.626559385272305,16.779147551696248,-2595707.0937204356,-6863370.384024623,-4070596.3553575003,-1946832.4393389465,-5.239688700714119,18.94582269540282,-6227572.811145063,-7118670.892272973,-3394738.1160002584,61350.18289589263,-2.8558418437594923,-9.012147093827195,-6219604.660419473,-7119320.141650144,-3390998.0655930955,63050.69897578398,42.25625595817762,8.963407780086422,-6083017.214517012,-7055469.071242294,-3345598.391577577,9965.614441779908,19.81710356658232,-43.943935274799905,-6076547.522557227,-7062330.309330178,-3345668.226922252,15448.355166326586,-23.442905971276282,107.00509590041592,-2616935.0508162896,-6860764.191396969,-4061153.9085182473,-1933010.1823288738,161.16074756589347,-334.8335336119952,-3837248.6462848685,-6930326.608103127,-3808429.5278582484,-1247250.9953561164,1351.9389659996853,-2943.17376657818,-3962134.9789697994,-6937238.989077512,-3782623.2263071346,-1177141.4074164843,-1337.4369514316936,2848.2735226282634
419.0,-1952545.157088323,-6935190.70730695,-4356606.4880594965,-2374798.0745503074,-154.29254828415338,-390.82968076654583,-6138501.507054893,-7125594.735316149,-3378945.7141431235,44310.61889381606,-66.95710919854423,83.73416088989191,-6138430.461811013,-7125219.819095147,-3379022.8707713117,43496.18208547773,-9.6265559311211,16.779141698159442,-2595706.796715213,-6863370.421390883,-4070596.485094197,-1946832.6384072711,-5.23968288575377,18.94580632114295,-6227572.761436524,-7118670.873231319,-3394738.09938586,61350.16588949934,-2.8558422565431103,-9.012142599191126,-6219604.613371814,-7119320.122417981,-3390998.0502607278,63050.681357089175,42.25624240287468,8.963405660997104,-6083017.213755402,-7055469.07532053,-3345598.392263545,9965.614999650243,19.817093328385372,-43.94391450063724,-6076547.524940195,-7062330.310229921,-3345668.227626818,15448.352948023085,-23.442895623931452,107.00503538358663,-2616934.733947167,-6860764.231134978,-4061154.0470527234,-1933010.3946950021,161.16069054882635,-334.83341660372616,-3837248.437423864,-6930326.635470523,-3808429.620046095,-1247251.1359798019,1351.9382137902423,-2943.172145192854,-3962134.791429067,-6937239.013902741,-3782623.309219439,-1177141.5338359787,-1337.4361992771371,2848.2719178687666
419.5,-1952545.1500646698,-6935190.7084998125,-4356606.490957125,-2374798.0793807297,-154.29254306721293,-390.82966871295355,-6138501.50463477,-7125594.732849953,-3378945.7127862563,44310.61754316949,-66.95710666353014,83.73415760228025,-6138430.4594230745,-7125219.816649434,-3379022.8694218663,43496.18076917844,-9.626555531051414,16.77914102821475,-2595706.7623251057,-6863370.425721408,-4070596.5001139822,-1946832.6614499744,-5.23968176879906,18.94580537582641,-6227572.755683539,-7118670.8710272405,-3394738.0974645005,61350.163921447376,-2.855842305716101,-9.012142082691103,-6219604.607925553,-7119320.120191604,-3390998.0484874374,63050.67931776086,42.256240829645975,8.96340541281573,-6083017.213697084,-7055469.075795919,-3345598.3923428,9965.615057618505,19.81709380429888,-43.94391341920286,-6076547.525285326,-7062330.310375475,-3345668.2277122056,15448.352669799446,-23.442898457546736,107.00503458397988,-2616934.6972599584,-6860764.235737641,-4061154.0630896604,-1933010.4192858604,161.16068683469177,-334.83340860212365,-3837248.413246377,-6930326.638653295,-3808429.630720494,-1247251.152263318,1351.9381258179849,-2943.171955592064,-3962134.76972921,-6937239.016792737,-3782623.3188220486,-1177141.5484711947,-1337.4361074505387,2848.2717231958536
419.75,-1842092.192445719,-6932716.943522858,-4413117.585527605,-2468713.3329830198,567.9956792026762,110.7515270966378,-6149065.650148286,-7136324.093502816,-3384799.9147404074,49145.61682485702,-75.65867706779676,95.25855346503185,-6148911.468294039,-7135888.280783621,-3384857.289575502,48217.31901218638,-10.949951900041222,19.106552648716153,-2554033.4034368293,-6868565.141621269,-4088850.933854224,-1974759.6542143093,-5.852352962940183,21.100368260903323,-6250140.448199911,-7128539.798504263,-3402678.112255751,68455.12769744536,-3.556515291657374,-10.218130603963107,-6241038.556117913,-7129269.84182347,-3398413.4767128257,70380.72405253601,47.973370603459,9.738524685790244,-6085479.580983787,-7056379.278264098,-3346675.5305663,9976.711685771557,22.569717973371553,-49.84655315035601,-6078132.548321589,-7064144.009075204,-3346745.6690778616,16221.268252611279,-26.410353926849048,122.44223066151241,-2579132.012509522,-6865500.639401423,-4077683.171229073,-1958370.1696902595,185.3767725965178,-385.2877368828204,-3813453.7368609486,-6933756.440945176,-3819319.174238017,-1263487.6978409993,1527.1306873756528,-3325.216396485756,-3939347.7733244547,-6940584.563644269,-3793148.662447067,-1192735.636043698,-1509.2723724193636,3213.6152178048574
420.0,-1796900.819485875,-6843534.375729536,-4480354.346868918,-2582353.1254083933,1291.3740644620812,1226.977334760297,-6156625.658942886,-7134542.097049642,-3389000.9538651444,51745.53941202161,-36.35337758794605,99.3985624498541,-6157537.556533691,-7136244.743495644,-3389466.161495446,52388.33252189614,-8.344506092209132,13.95996633561654,-2490516.7934093066,-6876514.065747791,-4116652.0488619483,-2017293.6287329188,-6.903560333968643,24.27572531971117,-6281124.828687799,-7137313.799652502,-3411563.789660239,72971.69148724288,-38.03675397574539,-39.19340920240798,-6264687.179688886,-7135293.554657107,-3405288.7943159863,76035.17782591734,45.949991461439275,16.47181965577259,-6088897.37613631,-7057970.721250725,-3348318.3238695064,10177.898627267887,25.384615703307574,-55.74041897866626,-6080650.451968339,-7066602.949324443,-3348391.246590643,17229.842778151917,-29.296393166109294,137.9678920391354,-2519414.952024614,-6872908.499032306,-4103838.4225860015,-1998535.0043190762,204.58450509037488,-421.79882727437854,-3775598.6337497174,-6939265.490866285,-3836745.7886845586,-1289289.294874658,1720.2389269737796,-3735.6054070862506,-3903565.950256898,-6945888.809508409,-3809785.1962648206,-1217226.6936382016,-1702.5921712255517,3617.795143976823
420.5,-1649982.9959865788,-6712750.641413406,-4619581.230407688,-2814726.164335547,-29308.04219198993,-15218.524216318317,-6201333.249100259,-7058973.160773922,-3390169.8287232947,49555.98639924736,46.572282384749805,222.65367708675487,-6196568.636150126,-7053642.66972922,-3386597.040379399,52989.42839014417,-22.47993218361062,13.829805052432786,-2316190.037088864,-6899379.794322348,-4192423.700314349,-2132221.4184359624,-9.0289929286738,28.387550275155757,-6406130.773572678,-7121752.748038134,-3439940.6488464796,44850.456478778724,-183.01035245953773,-44.31101550177498,-6372510.692473094,-7111554.736329099,-3425183.4031258603,51630.431974208535,39.1515738429741,-13.748739807174221,-6095823.644585931,-7064319.430435985,-3352357.624486731,11015.925574511108,33.099974782969454,-74.17040437143696,-6085760.756404592,-7071767.350271554,-3352463.395706535,21019.526691828945,-33.533869821256566,163.60855170734766,-2352983.610951931,-6893662.578032235,-4176678.2602455444,-2110271.185680545,232.98701770600624,-411.54354680066297,-3669507.6751330597,-6955186.640659805,-3885066.4215232055,-1360393.0026148784,2072.9428113385115,-4562.9455923543765,-3803397.6322580557,-6960791.247960923,-3855957.3499009376,-1285297.7331262508,-2039.6195227204412,4443.930864911485
425.0,-1628245.8522802566,-6689610.863360055,-4641671.344374573,-2848844.9208489456,-43789.027997608486,-21896.636156277837,-6227697.719267588,-7021410.794249122,-3388924.6563441213,23644.31744641217,24.975611880077615,182.89305772210804,-6224440.085835316,-7014040.225505727,-3383659.6165670534,27787.47866700266,-24.352520218807356,14.935511165182236,-2122650.3819860374,-6926892.390931278,-4275420.321554422,-2256273.3184838765,-9.145485038881924,11.76837013390971,-6405424.05558368,-7090495.070043912,-3437506.0914190477,11736.326164021903,-139.82114626762058,-39.02888797376427,-6375295.105010338,-7079277.422267033,-3422311.4008749393,19025.254910240503,25.80906499540401,-6.157952212295745,-6093551.823763344,-7074049.842625916,-3353610.000469327,11560.082053161204,31.455724228841348,-93.09679600536826,-6084626.4970330205,-7069876.716489368,-3353266.457506369,25238.8935539476,-22.19869616147074,125.54087205008378,-2158916.3100518845,-6916327.946797391,-4262366.018471865,-2243111.208074133,135.0541464097791,-318.34010107531685,-3544054.638747875,-6970704.716426028,-3941089.5079023866,-1446343.8365632445,2022.411975849957,-3633.6725440377722,-3683981.150989162,-6977208.9953869,-3908571.9736250895,-1364586.7267541883,-1953.2843616684554,3491.2985289309163
425.25,-1627949.850883264,-6689268.529953309,-4641974.938126305,-2849585.708999387,-44074.497229708155,-22049.52289026505,-6228293.881901974,-7020777.678286921,-3388969.511923409,23059.78868208058,24.252107164307567,181.89605532098267,-6225053.891534971,-7013352.893393956,-3383663.1659514233,27245.020754807923,-24.325811878737387,14.92622346932263,-2119030.8020003396,-6927489.574597952,-4276931.0841063475,-2258450.3995138966,-9.253362070739652,11.14033010076254,-6405443.346152892,-7089910.687188657,-3437488.7096199295,11051.359218168984,-138.54229959251853,-39.042940950365015,-6375412.591090568,-7078623.323262494,-3422261.0038975626,18372.72978690382,25.54332075052796,-5.927841732703224,-6093421.65138445,-7074415.616069368,-3353627.719248328,11534.02382755072,31.296600290376812,-94.2894182277927,-6084500.269867669,-7069739.978718508,-3353248.4933027197,25429.565167637527,-21.710995717106698,124.68786947283445,-2155589.7119274414,-6916545.264575014,-4263919.603149387,-2245685.2317298763,133.80577149202765,-319.291295179789,-3541826.5149636306,-6970896.541173929,-3942098.7366502783,-1447987.9342896547,2035.1128614721554,-3603.888217242847,-3681754.73799821,-6977513.731512739,-3909523.1243764567,-1366034.2050928134,-1963.7434607616763,3460.702180723825
430.0,-1622227.9088779765,-6687570.529435361,-4645544.795712275,-2856936.177910777,-45734.172237413615,-22633.0124304918,-6233975.480726058,-7013891.70588981,-3389253.3723747022,16993.662592916975,20.31097663876247,173.2959275380834,-6231015.631333058,-7006025.985414584,-3383696.021077641,21326.303429049523,-23.436299707195545,14.519319987654391,-2077539.4763057416,-6934546.47918108,-4294144.040615921,-2283033.6491828463,-11.658761632151027,3.50663410469852,-6405261.514322405,-7083322.97469155,-3436871.906968756,3995.364734009371,-129.98018277449015,-37.826617839808776,-6376261.2454718705,-7071895.760128984,-3421625.410548956,11482.612245062286,24.10907705580746,-4.637955199370911,-6091864.957250404,-7079133.930817485,-3353906.2270325306,11062.581533865474,27.40818895117488,-109.69178697809878,-6082910.393163698,-7067763.443309016,-3352961.0354401534,27921.199089264934,-14.333005718686458,115.6271346043456,-2121027.8521550824,-6916223.251310865,-4281346.853706102,-2276891.604674466,166.71974135684283,-345.6581719056252,-3515199.957552813,-6973970.47307916,-3953713.296955485,-1466213.814996662,2221.7815820193055,-3218.3255053641947,-3656270.349842819,-6981014.4811012335,-3920349.416586548,-1382494.0770259418,-2117.00191677575,3068.134142193445
440.0,-1619399.244175428,-6686621.402682967,-4647361.5840814905,-2860713.187003235,-46896.57570301076,-23129.794671811174,-6237088.782102244,-7010355.007925793,-3389496.8350957427,13690.662300814703,18.834677647000625,169.60169092541759,-6234220.3221960515,-7002150.710546932,-3383727.6997483475,18161.005787096212,-22.961197313368984,14.250817941851501,-2055734.5760615722,-6938685.716165274,-4302975.7425652435,-2295194.721980174,-14.238283097360252,-1.4527848572169433,-6405408.6521008145,-7079907.84727413,-3436611.103525014,248.13082876372704,-126.37621155322691,-36.95541372762717,-6376823.022621226,-7068260.42237521,-3421296.225589483,7880.133715525244,23.567867748190196,-4.137609865063432,-6090852.52363718,-7082614.815930325,-3354168.7613793914,10523.409419554002,20.820794765197324,-121.6463469670527,-6081707.222947691,-7065985.963098668,-3352638.394393343,29840.508137128985,-8.198663002233795,111.46183156436018,-2101391.6826226125,-6917635.369108711,-4290447.846906117,-2291882.6774468413,199.4234989686302,-335.4115236196518,-3500962.442437714,-6976020.5369559005,-3959678.4579255255,-1475225.30560584,2293.9836305117333,-3010.1151304141617,-3643916.553522141,-6982237.253747272,-3925788.152927601,-1391240.832831449,-2155.5477895419153,2880.4864543227186
450.0,-1619075.8771180245,-6686517.491567258,-4647565.218056512,-2861256.397531052,-47151.34553802131,-23271.59080510826,-6237525.578855319,-7009881.699538975,-3389538.1502302377,13235.740758216121,18.631051795493985,169.09763445487818,-6234668.087060983,-7001630.88952698,-3383731.7387871444,17727.06218733013,-22.906240944292016,14.213040209257917,-2052797.9392068435,-6939279.690708932,-4304146.9641714925,-2296768.413182623,-14.7215884865552,-2.269416720840699,-6405442.11999246,-7079449.535319082,-3436583.681221238,-262.78280392877866,-125.87511561255391,-36.84059090204861,-6376904.1457928885,-7067761.140787711,-3421250.850965838,7392.287820561941,23.49389064192677,-4.066038460278506,-6090707.116921652,-7083169.039968431,-3354215.702251476,10418.6215868931,19.24883645092778,-123.57617942160032,-6081515.845012414,-7065676.551933802,-3352577.4865788114,30146.904216505987,-7.171271396991495,110.88679967146949,-2098604.863317293,-6917979.62462198,-4291667.487256877,-2293765.071953192,203.61483353154887,-332.0500060191997,-3499049.5044710753,-6976314.263557957,-3960468.4183618785,-1476403.5772025508,2300.677080630469,-2982.5058350550353,-3642341.4128148253,-6982354.476475404,-3926496.7452798807,-1392417.8463171225,-2157.290544996905,2855.9772625014075
452.0,-1619067.5044081737,-6686507.059260185,-4647573.686172977,-2861303.3040938624,-47180.4682322601,-23289.881718788547,-6237562.196132446,-7009846.909765084,-3389542.8123428407,13200.313359639036,18.60762058300191,169.059272306283,-6234705.065657669,-7001589.972374774,-3383731.0708896667,17694.454015913212,-22.904964188791126,14.210012173948197,-2052592.743277136,-6939323.057852556,-4304227.876993697,-2296875.1011907808,-14.759059140165595,-2.3323870877517083,-6405448.824008021,-7079416.9266968565,-3436584.294745016,-302.40780156210633,-125.82690877142917,-36.835541278737395,-6376912.8360014465,-7067721.819335887,-3421247.3085518223,7355.967573447631,23.485728410212893,-4.056952207871472,-6090695.904287662,-7083212.003692825,-3354219.3467699797,10410.35877152148,19.123451428878884,-123.72880385554704,-6081500.709641609,-7065652.31139121,-3352572.6739515234,30171.019911286166,-7.094302452050761,110.84718768951578,-2098410.7243893193,-6918005.116384225,-4291751.684140682,-2293893.7023663614,203.94520998284673,-331.78277536173016,-3498916.4703962733,-6976335.333554087,-3960522.7314174883,-1476484.0758033467,2301.224907074875,-2980.486784407575,-3642234.459552158,-6982361.139066671,-3926545.1555772955,-1392499.5883350978,-2157.4464806012306,2854.246878885067
452.5,-1619070.196123638,-6686502.20019738,-4647574.509608814,-2861316.997020962,-47188.42767137961,-23294.81098708234,-6237572.273927426,-7009838.172186455,-3389544.3078846456,13191.155715769884,18.599813258789272,169.0494764631656,-6234715.034076758,-7001578.925672482,-3383730.5307218246,17686.188592852126,-22.905897192779577,14.2094646932464,-2052545.3033084038,-6939333.535690305,-4304246.359369226,-2296898.9726101784,-14.768456304339523,-2.3482223393632746,-6405451.687431224,-7079409.120666074,-3436585.076271273,-312.6644045158652,-125.81199792041124,-36.83552225749589,-6376915.897619404,-7067711.601783016,-3421246.511496229,7346.956438567208,23.483414342791196,-4.054189070773804,-6090693.024873276,-7083222.959316296,-3354220.263194628,10408.253352546095,19.09187817798119,-123.76825818602858,-6081496.768790558,-7065646.110474364,-3352571.4442070695,30177.262349196964,-7.074996027418713,110.83816098185733,-2098366.3860390685,-6918011.001202392,-4291770.87826522,-2293922.94509611,204.03744540590034,-331.7103961581755,-3498885.738773749,-6976340.46375656,-3960535.0558967926,-1476502.0871074751,2301.389274197529,-2979.9839676152224,-3642210.7880243617,-6982361.995084192,-3926556.0778286513,-1392518.641273211,-2157.5065454191613,2853.837580837861
452.75,-2077860.1950948653,-6633010.195303345,-4444779.856682829,-2555267.355117455,-47175.91616494813,-23045.21131741383,-6199778.109273549,-6970826.832503133,-3368491.470955181,-4331.5969906344635,51.75390445201932,127.36932318292025,-6197200.611518386,-6962812.6674869815,-3362772.4150273297,565.1125183232612,-18.008434187327957,5.6585852777473455,-2194290.121965344,-6921670.3602130795,-4242151.999615223,-2201907.700170196,-12.889811307489722,-9.306004665771054,-6323657.744956138,-7043820.189674342,-3407906.768996855,-26095.1158261843,-125.76384060879055,-31.021925116874634,-6299093.089656979,-7031834.7144194245,-3394431.7445566403,-19294.814903471968,3.241605472819339,-7.809827934362149,-6082216.110070878,-7080171.40861648,-3350544.1594179873,10438.009227500743,9.550129327636851,-103.04301721292309,-6076153.414634531,-7059367.250729921,-3348896.1037038816,27486.61400680199,3.5679374535559614,56.56562642079875,-2226437.852574887,-6901957.733799924,-4235777.464807,-2208010.732591269,115.83959415529402,-148.2456281519409,-3579451.7392330924,-6964726.542157123,-3923691.3541019387,-1421529.6182883664,1676.3138175756073,-1616.0287190528588,-3719354.243096761,-6971037.625870875,-3890943.4390756837,-1339723.3658285781,-1546.4398277009195,1552.0807621702575
453.0,-2546197.8647126686,-6578015.777666492,-4237959.697404556,-2242679.965619726,-47169.38188172913,-22802.719338475865,-6165643.267081917,-6935529.764538139,-3349166.3654297953,-19874.7457192999,81.44694991044139,90.374883369982,-6163307.614369205,-6927743.722614003,-3343541.9127229797,-14619.250891199486,-13.780327746862277,-1.7968334917293451,-2385334.1184397223,-6897837.787791606,-4158493.3172707134,-2073857.622617131,-10.529530045700364,-17.255955125501167,-6250089.371700754,-7011615.310447005,-3381650.8102893485,-49166.9992471625,-125.0128446207935,-26.66412547515687,-6229067.746784363,-6999345.000759589,-3369826.6509141074,-43133.534637224875,-15.037832027284804,-11.624971944520382,-6072468.833745263,-7075881.29236612,-3345915.176523971,10009.575045557032,1.3030208461755466,-85.20685615849247,-6069114.348155095,-7052286.6746078245,-3344266.425227453,24707.903078856856,12.831858512892142,9.281416470479641,-2405473.55481717,-6879543.484580818,-4157472.1267311834,-2087934.567704327,42.75554744424695,3.183820095431566,-3692592.353952372,-6948510.061588883,-3871862.205552154,-1344405.6208606092,1119.068529957109,-401.8448353986348,-3826711.0117601547,-6955353.346506302,-3841324.6900618863,-1266328.8612183526,-998.0204035482241,382.4148663725375
